entry_time,exit_time,strike,option_type,expiry,entry_price,exit_price,size,pnl,pnl_pct,vwap_at_entry,vwap_at_exit,oi_at_entry,oi_change_at_entry,oi_at_exit
2024-01-19 11:00:00,2024-01-19 11:35:00,21600,PE,2024-01-25 00:00:00,131.7,145.57500000000002,-1,1040.625000000002,10.535307517084306,126.1284743200596,133.62360650091387,5399100.0,-25200.0,5379450.0
2024-01-24 12:40:00,2024-01-24 12:55:00,21200,PE,2024-01-25 00:00:00,99.45,74.5875,-1,-1864.6874999999998,-24.999999999999996,71.28275605855548,72.05990441301492,8807450.0,-20150.0,9569050.0
2024-01-25 11:00:00,2024-01-25 11:05:00,21250,PE,2024-01-25 00:00:00,65.45,62.75,-1,-202.50000000000023,-4.125286478227659,33.84829973919277,35.5728118689711,5784100.0,-422300.0,6746950.0
2024-01-29 09:45:00,2024-01-29 11:25:00,21550,CE,2024-02-01 00:00:00,234.45,248.175,-1,1029.3750000000018,5.854126679462582,213.99931566209895,239.05388971501475,1322250.0,-10150.0,1129750.0
2024-02-05 12:20:00,2024-02-05 12:30:00,21950,CE,2024-02-08 00:00:00,139.25,126.8393888686495,-1,-930.795834851288,-8.912467598815445,133.47533594351844,133.5151461775258,2294400.0,-21000.0,2448750.0
2024-02-06 10:30:00,2024-02-06 10:45:00,21800,PE,2024-02-08 00:00:00,137.15,130.65027210560484,-1,-487.4795920796373,-4.739138092887469,136.9511965256644,137.52660221642614,6084700.0,-121850.0,6006950.0
2024-02-09 11:50:00,2024-02-09 13:35:00,21750,CE,2024-02-15 00:00:00,170.1,160.78146937267468,-1,-698.8897970493987,-5.478266094841456,167.76582275996742,169.24365197123652,2219350.0,-19200.0,2061200.0
2024-02-12 10:15:00,2024-02-12 11:10:00,21650,PE,2024-02-15 00:00:00,109.5,104.7,-1,-359.9999999999998,-4.3835616438356135,97.04175609062935,107.55419585833525,2083150.0,-27350.0,2709850.0
2024-02-13 10:35:00,2024-02-13 11:25:00,21750,CE,2024-02-15 00:00:00,99.6,110.565,-1,822.3750000000002,11.009036144578317,89.60004102266379,99.74113241406549,3122350.0,-30950.0,3163700.0
2024-02-15 10:15:00,2024-02-15 10:30:00,21900,CE,2024-02-15 00:00:00,53.75,40.3125,-1,-1007.8125,-25.0,42.41710806601396,43.845608987357856,15110750.0,-367400.0,16880350.0
2024-02-16 13:25:00,2024-02-16 14:10:00,22050,CE,2024-02-22 00:00:00,168.0,164.35,-1,-273.75000000000045,-2.172619047619051,164.07325609811582,164.13418659968616,2190450.0,-25850.0,2349200.0
2024-02-19 10:15:00,2024-02-19 11:35:00,22100,CE,2024-02-22 00:00:00,121.1,157.905,-1,2760.3750000000005,30.392237819983492,120.13838066346673,134.7040461138712,6991700.0,-15650.0,5330600.0
2024-02-20 11:25:00,2024-02-20 12:20:00,22150,CE,2024-02-22 00:00:00,104.95,123.12000000000002,-1,1362.7500000000011,17.313006193425455,94.65765511505738,101.43478628838864,4297900.0,-159050.0,3674150.0
2024-02-22 10:05:00,2024-02-22 10:20:00,21900,PE,2024-02-22 00:00:00,70.4,69.25,-1,-86.25000000000043,-1.6335227272727353,35.5975211119536,41.76615636452302,9194150.0,-2238300.0,9754500.0
2024-02-23 13:45:00,2024-02-23 14:05:00,22200,PE,2024-02-29 00:00:00,126.7,119.36052341699862,-1,-550.4607437251038,-5.792799197317589,125.6326511932146,125.6426562284196,5774550.0,-6750.0,5657600.0
2024-02-26 14:00:00,2024-02-26 14:40:00,22200,CE,2024-02-29 00:00:00,124.05,115.49904258549617,-1,-641.3218060877871,-6.893153901252582,121.37331414660888,121.57793956368019,8509600.0,-6100.0,8121500.0
2024-03-02 09:55:00,2024-03-04 09:30:00,22450,CE,2024-03-07 00:00:00,123.75,116.64553833291701,-1,-532.834625031224,-5.740979124915545,123.32666276080622,122.78477719254423,1231100.0,-2450.0,1950450.0
2024-03-04 10:25:00,2024-03-04 10:55:00,22450,CE,2024-03-07 00:00:00,120.35,111.93910731937069,-1,-630.8169510471977,-6.988693544353389,115.78716897692061,117.8306392835481,2233600.0,-11750.0,2323850.0
2024-03-05 11:55:00,2024-03-05 12:15:00,22350,CE,2024-03-07 00:00:00,98.65,88.68819077974935,-1,-747.1356915187993,-10.098134029650945,93.05891327012813,93.355990294473,3944350.0,-466650.0,3924750.0
2024-03-06 10:20:00,2024-03-06 10:30:00,22350,CE,2024-03-07 00:00:00,83.95,62.962500000000006,-1,-1574.0624999999998,-24.999999999999993,73.62551785917502,73.3725024677039,3898050.0,-636850.0,4476350.0
2024-03-11 12:10:00,2024-03-11 12:35:00,22350,PE,2024-03-14 00:00:00,97.65,94.9,-1,-206.25,-2.8161802355350742,81.08298585355786,85.34459077616509,1513950.0,-18750.0,1633050.0
2024-03-12 11:00:00,2024-03-12 11:15:00,22300,PE,2024-03-14 00:00:00,76.15,63.85406517816846,-1,-922.1951116373658,-16.146992543442604,67.0100621489708,67.21480545070365,4736450.0,-120200.0,5190400.0
2024-03-13 10:55:00,2024-03-13 12:30:00,22250,PE,2024-03-14 00:00:00,58.85,207.855,-1,11175.375,253.19456244689889,53.25595868108658,79.20408752588745,2961100.0,-52400.0,1714450.0
2024-03-14 10:45:00,2024-03-14 11:05:00,22100,CE,2024-03-14 00:00:00,36.9,31.56599121402914,-1,-400.05065894781444,-14.45530836306466,31.619254351597654,33.227359172662254,16175800.0,-1074000.0,17687600.0
2024-03-15 09:45:00,2024-03-15 10:15:00,22000,PE,2024-03-21 00:00:00,139.45,147.82500000000002,-1,628.1250000000022,6.005736823234155,119.30410401253948,136.80999023812592,4120600.0,-86700.0,4916550.0
2024-03-18 12:10:00,2024-03-18 12:50:00,22050,CE,2024-03-21 00:00:00,131.0,147.87,-1,1265.2500000000005,12.87786259541985,118.64843426220014,126.86382489936229,2587200.0,-51750.0,2356450.0
2024-03-19 11:25:00,2024-03-19 12:20:00,21850,PE,2024-03-21 00:00:00,105.35,116.325,-1,823.1250000000007,10.417655434266738,97.86286327882696,103.7085339715707,2625100.0,-5900.0,2447200.0
2024-03-20 10:05:00,2024-03-20 11:00:00,21800,PE,2024-03-21 00:00:00,88.6,114.97500000000001,-1,1978.1250000000011,29.76862302483072,69.95545228514662,88.41159948327598,5749500.0,-59800.0,5576850.0
2024-03-26 11:35:00,2024-03-26 12:15:00,22100,CE,2024-03-28 00:00:00,113.05,101.03302973140302,-1,-901.2727701447734,-10.62978351932506,106.16296993399818,106.35055761200319,6931800.0,-20900.0,7058050.0
2024-03-27 10:55:00,2024-03-27 11:35:00,22150,CE,2024-03-28 00:00:00,99.6,98.82,-1,-58.500000000000085,-0.7831325301204832,92.45892080364392,94.20685042119892,4750050.0,-56450.0,4986850.0
2024-03-28 12:45:00,2024-03-28 13:00:00,22450,CE,2024-03-28 00:00:00,34.95,26.212500000000002,-1,-655.3125,-25.0,12.488279140768775,13.979456847275914,15532200.0,-488900.0,17180550.0
2024-04-04 12:50:00,2024-04-04 13:05:00,22500,CE,2024-04-04 00:00:00,31.5,23.625,-1,-590.625,-25.0,25.888648417866854,26.211166132214803,24196500.0,-4915200.0,25627950.0
2024-04-09 09:50:00,2024-04-09 10:20:00,22750,CE,2024-04-10 00:00:00,74.9,78.57,-1,275.2499999999991,4.899866488651519,65.39026358889382,72.45217295698738,3815950.0,-12900.0,4691850.0
2024-04-10 13:25:00,2024-04-10 13:30:00,22750,CE,2024-04-10 00:00:00,16.1,15.095855602947054,-1,-75.31082977897103,-6.236921720825758,16.005234316448757,15.890374318891636,16912300.0,-124450.0,16487450.0
2024-04-12 11:20:00,2024-04-12 12:20:00,22700,CE,2024-04-18 00:00:00,115.5,105.45070339967562,-1,-753.6972450243287,-8.700689697250548,111.25183868420427,111.00074042071118,8314750.0,-260150.0,8112300.0
2024-04-15 13:00:00,2024-04-15 13:20:00,22350,PE,2024-04-18 00:00:00,95.75,97.92,-1,162.7500000000001,2.2663185378590094,90.83934907358599,92.27603723302302,3749700.0,-306850.0,3472900.0
2024-04-16 12:00:00,2024-04-16 13:00:00,22150,PE,2024-04-18 00:00:00,75.6,89.055,-1,1009.1250000000009,17.797619047619065,73.20521479866454,77.98722574434917,4297900.0,-81300.0,3411800.0
2024-04-18 10:10:00,2024-04-18 10:35:00,22200,PE,2024-04-18 00:00:00,46.9,60.660000000000004,-1,1032.0000000000005,29.33901918976547,46.410788373776086,50.64857335391113,14201350.0,-971050.0,15000150.0
2024-04-22 10:35:00,2024-04-22 10:45:00,22200,PE,2024-04-25 00:00:00,124.9,117.12982619987868,-1,-582.7630350090996,-6.221115932843336,123.55800260709123,123.29455389460914,5390150.0,-12500.0,5415650.0
2024-04-23 13:20:00,2024-04-23 13:30:00,22350,PE,2024-04-25 00:00:00,87.45,78.49735109384268,-1,-671.4486679617992,-10.237448720591562,82.7221930519474,82.62879062509757,3772950.0,-235250.0,3787250.0
2024-04-24 09:50:00,2024-04-24 11:05:00,22450,CE,2024-04-25 00:00:00,65.6,84.195,-1,1394.625,28.34603658536585,59.6861428618772,73.79968299402672,4809450.0,-56850.0,4791400.0
2024-04-30 10:55:00,2024-04-30 13:00:00,22800,CE,2024-05-02 00:00:00,71.15,55.136542753007525,-1,-1201.009293524436,-22.506615947986617,56.780073773435156,58.0384660557974,6218450.0,-122900.0,6521950.0
2024-05-03 11:25:00,2024-05-03 12:25:00,22550,PE,2024-05-09 00:00:00,135.4,157.005,-1,1620.3749999999993,15.956425406203834,89.72528302822874,117.17793654980383,1426975.0,-35975.0,1521225.0
2024-05-06 10:20:00,2024-05-06 10:40:00,22450,PE,2024-05-09 00:00:00,123.1,106.1960752778185,-1,-1267.7943541636125,-13.73186411225142,111.49108076802618,111.78534239770369,2198200.0,-20525.0,2227650.0
2024-05-07 10:40:00,2024-05-07 11:00:00,22300,PE,2024-05-09 00:00:00,101.7,101.565,-1,-10.125000000000384,-0.13274336283186344,75.42684803953438,82.94592403212812,3949000.0,-11600.0,4521900.0
2024-05-08 11:25:00,2024-05-08 11:35:00,22300,CE,2024-05-09 00:00:00,86.1,73.26803899427291,-1,-962.397075429531,-14.90355517506049,77.03165101543753,77.12425157291887,6931475.0,-577950.0,7253550.0
2024-05-09 12:45:00,2024-05-09 13:05:00,22100,PE,2024-05-09 00:00:00,40.35,75.645,-1,2647.1249999999995,87.47211895910779,33.90568965706442,39.3171773726755,14952425.0,-188550.0,11372675.0
2024-05-10 11:00:00,2024-05-10 11:20:00,22000,PE,2024-05-16 00:00:00,136.0,119.13328562820782,-1,-1265.0035778844137,-12.4019958616119,124.92542424438086,125.40345855600823,5677325.0,-40850.0,5488675.0
2024-05-13 10:50:00,2024-05-13 11:05:00,21800,PE,2024-05-16 00:00:00,118.6,103.44758322999013,-1,-1136.4312577507399,-12.776068102875096,109.07149499801841,108.89219287367382,3524925.0,-34275.0,3470050.0
2024-05-14 11:10:00,2024-05-14 13:20:00,22200,CE,2024-05-16 00:00:00,95.4,115.065,-1,1474.8749999999993,20.6132075471698,84.56999188682906,95.06587431430127,6487100.0,-541600.0,5559450.0
2024-05-15 10:05:00,2024-05-15 10:55:00,22200,PE,2024-05-16 00:00:00,96.9,114.12,-1,1291.5,17.770897832817333,68.03729627442137,92.89522125952124,5436400.0,-288825.0,5109250.0
2024-05-16 11:20:00,2024-05-16 11:25:00,22100,PE,2024-05-16 00:00:00,67.85,50.887499999999996,-1,-1272.1875,-25.0,35.801593844928526,36.93943328785685,13059350.0,-690900.0,14401675.0
2024-05-17 10:55:00,2024-05-17 13:05:00,22450,CE,2024-05-23 00:00:00,144.25,142.875,-1,-103.125,-0.9532062391681109,133.9438442418803,142.1797355293462,1933600.0,-55300.0,1886225.0
2024-05-18 11:30:00,2024-05-21 09:30:00,22500,CE,2024-05-23 00:00:00,121.75,113.48922581169258,-1,-619.5580641230567,-6.785030134133406,121.31780534241044,119.4623429596764,5003200.0,-75400.0,6020325.0
2024-05-21 11:15:00,2024-05-21 11:20:00,22550,CE,2024-05-23 00:00:00,91.85,87.05,-1,-359.9999999999998,-5.225911812738157,84.67319467825209,85.2021787852789,2594575.0,-32500.0,2946775.0
2024-05-22 10:05:00,2024-05-22 11:05:00,22600,CE,2024-05-23 00:00:00,70.4,61.73167320148093,-1,-650.1245098889307,-12.312964202441867,63.74105737757612,64.98070863313782,5971600.0,-197250.0,6062825.0
2024-05-23 12:35:00,2024-05-23 13:05:00,22800,CE,2024-05-23 00:00:00,67.8,82.71000000000001,-1,1118.250000000001,21.991150442477895,35.2912208545041,43.1103531271471,14056075.0,-468125.0,13015075.0
2024-05-24 11:00:00,2024-05-24 13:15:00,23000,CE,2024-05-30 00:00:00,176.45,177.66,-1,90.7500000000006,0.6857466704448898,167.59610242118788,170.72361433198503,7385750.0,-68175.0,7526575.0
2024-05-27 10:35:00,2024-05-27 13:00:00,23000,CE,2024-05-30 00:00:00,160.45,219.96,-1,4463.250000000002,37.08943596135869,158.6762633695374,178.93295967276956,9245950.0,-23575.0,6143925.0
2024-05-28 12:20:00,2024-05-28 12:55:00,22900,PE,2024-05-30 00:00:00,91.15,100.845,-1,727.1249999999995,10.63631376851343,86.09933867102218,90.77987086362451,5723425.0,-4650.0,5461600.0
2024-05-29 10:10:00,2024-05-29 10:40:00,22750,PE,2024-05-30 00:00:00,81.7,96.21000000000001,-1,1088.2500000000005,17.76009791921665,72.0721761300339,83.05558855216414,2634975.0,-217925.0,2966400.0
